PPG,Serial_No,filtered_data,noise_ppg
0.121,3675,0.16249244019914205,0.44070721936533996
0.121,3676,0.18010791052127473,0.8769090350372145
0.121,3677,0.20371823715179324,-0.40706507034679973
0.237,3678,0.28484739084718663,-0.4256999368474712
0.237,3679,0.27769079174536393,0.6404926196104939
0.237,3680,0.29465634924699086,0.040256612091252975
0.237,3681,0.3172186911168814,-0.5244364752644121
0.344,3682,0.392366274548629,0.23854359657234425
0.344,3683,0.38555376731225405,0.6437519978929609
0.344,3684,0.4006853158321484,1.0090023535361197
0.344,3685,0.42093444022874943,0.5934324931784192
0.441,3686,0.48888451277233297,0.652154899222499
0.441,3687,0.48255346517227526,-0.390944403668044
0.441,3688,0.49611648652678086,0.6112823610374498
0.441,3689,0.5142934889801118,-0.21927530378251886
0.505,3690,0.5626000638991167,0.012432547879937306
0.505,3691,0.5598234101264337,1.2538764893627776
0.505,3692,0.568582601535721,-0.279324992152297
0.505,3693,0.5796608692888905,-0.18596863512674167
0.558,3694,0.6164377481348347,0.7043511061072513
0.558,3695,0.6123612400988167,1.0263627548275518
0.558,3696,0.6189167378664939,1.0317118052991336
0.558,3697,0.6277338450013814,0.9978593248544668
0.59,3698,0.6511106837680221,0.22922894859158277
0.59,3699,0.6483348280407061,0.2691710390376896
0.59,3700,0.6508689294910925,-0.19938161862975123
0.59,3701,0.6543645810664138,0.16460530751363162
0.599,3702,0.661205416291938,1.0963984438682588
0.599,3703,0.6597680306036582,1.1323779205386697
0.599,3704,0.6592400222944003,0.5196235085406751
0.599,3705,0.6588301187551848,0.9494295460856349
0.59,3706,0.6531857163166822,0.2357651112123208
0.59,3707,0.6532432829768307,0.4575022194217738
0.59,3708,0.6505194548454999,1.1044928008220067
0.59,3709,0.646868412860391,0.1097256314613666
0.558,3710,0.6260230770495806,0.6431690388971518
0.558,3711,0.6276378371652943,1.3190599410060062
0.558,3712,0.6211027416748183,0.019689709136126554
0.558,3713,0.6122387900810644,-0.28033357478422305
0.523,3714,0.5856616089004218,-0.2957355091903927
0.523,3715,0.5854888863881407,1.2686244801685276
0.523,3716,0.5778719343846979,0.6760242162525469
0.523,3717,0.5684350381782379,1.084642793433036
0.469,3718,0.5311877481208996,0.8223989731421009
0.469,3719,0.533449791300718,1.1572719810051466
0.469,3720,0.5233143474050026,0.7124069746111745
0.469,3721,0.5101458300116882,0.7228156573530422
0.415,3722,0.47036715005271074,0.5874411926269749
0.415,3723,0.47199743936276417,0.19432949280686368
0.415,3724,0.46263226283209946,0.9607509294950802
0.415,3725,0.4507159503844012,0.5347347398744899
0.353,3726,0.40755190906320937,0.155405397293091
0.353,3727,0.41064147817597363,0.947909063191752
0.353,3728,0.40001390704725265,0.5796823994341896
0.353,3729,0.3859045607306742,-0.4341466528481399
0.29,3730,0.3403403367625729,0.4389093355291505
0.29,3731,0.3425478981456467,0.9227964574612086
0.29,3732,0.3315225410821941,0.27315425452081005
0.29,3733,0.31736581591897556,0.5058051821512288
0.214,3734,0.2648354311756576,0.2059282483690014
0.214,3735,0.26900874508170636,-0.554906636090757
0.214,3736,0.25649821323362965,-0.16048147999917958
0.214,3737,0.2399443542612479,0.8396641694615127
0.152,3738,0.19338881368924185,0.4713823228649272
0.152,3739,0.19520437812570848,-0.058581467966449724
0.152,3740,0.18498788679677974,0.28914736848470524
0.152,3741,0.17206975256760765,0.0958824727528815
0.081,3742,0.12335775982617593,0.17115325676247034
0.081,3743,0.12755462612798818,0.4549014127908401
0.081,3744,0.11606816802092615,-0.4177980689100044
0.081,3745,0.10074396429423904,-0.6016008655113516
0.013,3746,0.05189785673197249,-0.7157231875681234
0.013,3747,0.0551822958959273,-0.10339361036091212
0.013,3748,0.04462245950233468,0.5471610926987798
0.013,3749,0.03088768628048692,0.5455633800170461
-0.058,3750,-0.01825475602713029,0.6590531112383188
-0.058,3751,-0.013861375342942815,-0.3699723724475918
-0.058,3752,-0.024711893358661315,0.712687264112622
-0.058,3753,-0.039293129310219145,0.40740133981507326
-0.125,3754,-0.08700675725606909,-0.5738593647027262
-0.125,3755,-0.08353407632920576,-0.2350101044754812
-0.125,3756,-0.09386370783349625,-0.4684988051298055
-0.125,3757,-0.10740770347019266,0.5229335081862504
-0.188,3758,-0.15203609020292852,0.551870687298982
-0.188,3759,-0.14857678433610833,0.42685993954200124
-0.188,3760,-0.1581407014749548,-0.1322666786421824
-0.188,3761,-0.17071519034254015,-0.7967102868512403
-0.241,3762,-0.20904271938910637,-0.5599291262777982
-0.241,3763,-0.2063116510244561,0.5220328989797367
-0.241,3764,-0.21406828164325814,-0.7449452955307759
-0.241,3765,-0.2241458201411972,0.2434448039995385
-0.29,3766,-0.25829829876832333,-0.5239165291573027
-0.29,3767,-0.2550046996400658,-1.0521811338317482
-0.29,3768,-0.26182895368329795,-0.0673342349388098
-0.29,3769,-0.27100186354780786,0.16786968992243273
-0.34,3770,-0.3050158991080246,-0.8756399078549719
-0.34,3771,-0.30114318507373866,0.18845699567476476
-0.34,3772,-0.30783314429948627,-0.8536631435522966
-0.34,3773,-0.31704858513922834,-0.7738952384317397
-0.375,3774,-0.3429279047412146,-0.8063309441301214
-0.375,3775,-0.341113524414888,-0.39088032236695713
-0.375,3776,-0.345827346524193,-0.25039241157679315
-0.375,3777,-0.3519790396667225,-0.9840651923356047
-0.402,3778,-0.37122536236529874,0.22824434108234715
-0.402,3779,-0.36957312918940394,0.14827649996149495
-0.402,3780,-0.3732646936635119,-0.1511865389977991
-0.402,3781,-0.37807664698975924,-1.0349349023428012
-0.42,3782,-0.3912181768370576,-0.5239180248469333
-0.42,3783,-0.3898450456339467,-1.0013332348547408
-0.42,3784,-0.39155778513549555,-0.9650560025672297
-0.42,3785,-0.39377170365903497,-0.2674394282242351
-0.429,3786,-0.3998775725963587,-0.6833443684753178
-0.429,3787,-0.39847481506404236,-0.024551490260526
-0.429,3788,-0.39850759187101514,-0.32786584375903477
-0.429,3789,-0.3988362148407852,0.16460290015705453
-0.433,3790,-0.40097740337727955,-0.31809686037363166
-0.433,3791,-0.39986541902222744,-0.13522980191918338
-0.433,3792,-0.39946322948773866,-0.21698208113701783
-0.433,3793,-0.39923939785378404,0.3052367783216769
-0.415,3794,-0.3890436547566612,-1.0243153969855243
-0.415,3795,-0.3908776932159026,-0.9464243597323392
-0.415,3796,-0.3876799535073932,-1.1759091059915399
-0.415,3797,-0.3830219980272639,0.17905487589110297
-0.398,3798,-0.3699281874025045,0.24449333041363297
-0.398,3799,-0.369961148426085,-0.7159176747647388
-0.398,3800,-0.3665504168146034,-0.29115702224752615
-0.398,3801,-0.3622058690845195,-0.3237181673506606
-0.38,3802,-0.3486179491041552,-0.28890745219516833
-0.38,3803,-0.34831429168994343,-0.031687857774312045
-0.38,3804,-0.34394158227468835,0.054333595912087196
-0.38,3805,-0.33855936578904283,-0.853605207806307
-0.344,3806,-0.31448392429641503,-0.11608015958076257
-0.344,3807,-0.3165537142561841,0.0033782452307566935
-0.344,3808,-0.3102882284582908,-0.9940657620900483
-0.344,3809,-0.30206590284633905,-1.002597389192649
-0.317,3810,-0.2811375875239674,0.3669248864162072
-0.317,3811,-0.28176364818380806,-1.116917305348893
-0.317,3812,-0.27746825671897757,-0.43207429959497196
-0.317,3813,-0.27203722136671266,-0.5288723388762588
-0.295,3814,-0.2556966561881738,-0.04578324251825622
-0.295,3815,-0.2560104666920147,-0.2723239889712577
-0.295,3816,-0.2515865111630616,0.060231977141346926
-0.295,3817,-0.24593377059778876,-0.661239121271557
-0.264,3818,-0.2243649633489549,-0.25689951151150525
-0.264,3819,-0.2256525966540822,-0.6466548617648757
-0.264,3820,-0.220026076542025,-0.7649256567272067
-0.264,3821,-0.21283091300215765,-0.5504976655159656
-0.245,3822,-0.19703081592463323,-0.33054597353296955
-0.245,3823,-0.196893363969378,-0.1766535430149736
-0.245,3824,-0.19370393423169396,-1.0194013241407887
-0.245,3825,-0.1899615340990383,0.11212681185971252
-0.228,3826,-0.17782313791601786,-0.027179133415043216
-0.228,3827,-0.1784809068708649,-0.09185385512051494
-0.228,3828,-0.1754222912913505,-0.2574112298780007
-0.228,3829,-0.17141475389661168,-0.49625191092633236
-0.214,3830,-0.16057207748099625,-0.6079934303594277
-0.214,3831,-0.16061597824523077,0.37147254301169175
-0.214,3832,-0.15795186389801796,-0.7004908581908745
-0.214,3833,-0.15472565694903145,0.07497451836443267
-0.214,3834,-0.152232355465746,-0.2084008406501298
-0.214,3835,-0.1508124674587072,-0.4853975544284509
-0.214,3836,-0.1501954432518878,0.0663668912257794
-0.214,3837,-0.14992978600725965,0.07109223159243769
-0.219,3838,-0.15240536270741759,0.4325655316758974
-0.219,3839,-0.15135633001979212,-0.013966468983745567
-0.219,3840,-0.15157629358683397,-0.38431850868961714
-0.219,3841,-0.15220729338159628,0.43650831155336145
-0.219,3842,-0.15271802041599336,-0.033141701412388286
-0.219,3843,-0.15295023094436136,-1.0473533099917574
-0.219,3844,-0.1529807173097305,-0.5766984333525302
-0.219,3845,-0.15294819185921163,-0.6956700547116447
-0.232,3846,-0.16003089141707488,0.279836622588422
-0.232,3847,-0.15826148370169632,-0.04784567089387562
-0.232,3848,-0.15992688248636275,0.37961349011939716
-0.232,3849,-0.16242965658112266,0.4724365745247615
-0.25,3850,-0.17392152861184373,0.49476154416812534
-0.25,3851,-0.1718076699008089,-0.4519633083753263
-0.25,3852,-0.17351914476300595,-0.24437567308490238
-0.25,3853,-0.17618589470141813,0.19096417760551765
-0.264,3854,-0.1857148738890171,-0.24087738092874622
-0.264,3855,-0.1844776095537452,-0.2350420599448293
-0.264,3856,-0.18616489005886297,0.1665552537637155
-0.264,3857,-0.18867972582392767,0.34117406828631036
-0.29,3858,-0.2048980989721491,0.11234196719367268
-0.29,3859,-0.2024810793938357,-1.011980873885246
-0.29,3860,-0.20630479864546744,0.4210548613511839
-0.29,3861,-0.21168350031279895,-0.8595721809810422
-0.308,3862,-0.22545983986302084,-0.13636014632993515
-0.308,3863,-0.2246341229418117,-0.5372232440848217
-0.308,3864,-0.2268262577119735,0.12069396233453594
-0.308,3865,-0.22954622227356514,-0.016326443069482333
-0.322,3866,-0.238993212693447,0.3323243710648209
-0.322,3867,-0.23764713955671263,0.023812883383320604
-0.322,3868,-0.2391635263965398,0.3097634396816364
-0.322,3869,-0.2413604225848286,0.11222609776286013
-0.34,3870,-0.25269482836441615,0.013672774607352334
-0.34,3871,-0.2506661536703715,-0.06802706050775936
-0.34,3872,-0.25262566000587744,0.232194528837057
-0.34,3873,-0.255545945807963,-0.16024006037759958
-0.353,3874,-0.26464324890759,-1.0111867626199158
-0.353,3875,-0.26343465924423853,-0.12412907920067162
-0.353,3876,-0.26464990940827665,-0.036808670551541245
-0.353,3877,-0.26642895862268756,-1.0242056311256729
-0.353,3878,-0.26765678933511305,-0.3747082576102221
-0.353,3879,-0.2680367778567393,-1.038461693003489
-0.353,3880,-0.26778509529372857,-0.8967462317701596
-0.353,3881,-0.2672595250227932,-0.7762562679096744
-0.34,3882,-0.25961900681620326,-0.7676972762904364
-0.34,3883,-0.26089778449847606,0.4126479202467405
-0.34,3884,-0.25867697826653707,-0.9204505945942123
-0.34,3885,-0.25536274201581816,-0.3635595276933709
-0.308,3886,-0.23503115970432348,0.44298908019346767
-0.308,3887,-0.23744881920614075,-0.7714056999382846
-0.308,3888,-0.23196882947489578,0.2362661717470284
-0.308,3889,-0.22432599592184724,0.34150701399701483
-0.264,3890,-0.19415621966955665,-0.596960320528717
-0.264,3891,-0.19659861823050825,-0.9118222930500636
-0.264,3892,-0.1892491053737051,0.21993551095926656
-0.264,3893,-0.17947595480114914,0.12301839590977315
-0.201,3894,-0.13748558695145596,0.20844241921326073
-0.201,3895,-0.1419550237285026,-0.20413937418547728
-0.201,3896,-0.13218258146848766,0.13865489421790128
-0.201,3897,-0.11885164832622785,-0.6453211202977511
-0.12,3898,-0.06444031420725735,-0.42706910941979204
-0.12,3899,-0.07032855143615897,-0.8731158313069042
-0.12,3900,-0.058303055667013784,0.28261193457277756
-0.12,3901,-0.04179591412298522,-0.00293666475672838
-0.018,3902,0.02650901242751516,0.06506319335223133
-0.018,3903,0.01899713342595634,-0.6025451244521176
-0.018,3904,0.03416108681634464,-0.6786788126546174
-0.018,3905,0.05504284960491082,-0.2544290407095098
0.089,3906,0.12945623801500447,0.061548651127104975
0.089,3907,0.12296599041546466,0.20951047048214302
0.089,3908,0.1391704051389603,-0.05803865122747029
0.089,3909,0.16083891430882974,0.43922709203461674
0.201,3910,0.2384347542154627,-0.3222444246221868
0.201,3911,0.23140643497911584,0.12367823318117416
0.201,3912,0.2481514532855889,0.2954007770375166
0.201,3913,0.27050623620947134,-0.18330809549119836
0.313,3914,0.34833398065152404,0.5755605830010269
0.313,3915,0.34092226412621357,0.6452873147058682
0.313,3916,0.35682407070101163,0.3487879963830867
0.313,3917,0.37815383643363903,1.0145450973735164
0.411,3918,0.4473825959313967,0.6180830202170176
0.411,3919,0.44113392668960155,0.12466715314835258
0.411,3920,0.4546973149658037,-0.3822748300540952
0.411,3921,0.4728677531468429,-0.3297045207186808
0.5,3922,0.5348852136853949,0.014649544684606497
0.5,3923,0.5288810910677425,0.5024440136334449
0.5,3924,0.5412235230959741,0.8827984574784725
0.5,3925,0.5578119241914095,1.2360368405476034
0.572,3926,0.6092287098445803,0.7859414500829915
0.572,3927,0.6046114765352032,0.2392624929893309
0.572,3928,0.6140268600871426,0.8633293035009906
0.572,3929,0.6264691418369128,-0.08498867036339008
0.622,3930,0.66252316144823,0.34742796457393477
0.622,3931,0.6589877244059309,1.020908224848117
0.622,3932,0.6647363806439357,-0.09571844267554419
0.622,3933,0.6724106004710252,-0.13289994964236784
0.652,3934,0.693925973089416,1.1240153643590474
0.652,3935,0.6912605465452939,1.3492454043057822
0.652,3936,0.693842626171912,1.1064784353065766
0.652,3937,0.6974181398238238,0.6135252331026878
0.652,3938,0.6994360216732566,1.177347246557577
0.652,3939,0.6992387343000709,1.1202490200626327
0.652,3940,0.6973779383457481,1.1434622950554745
0.652,3941,0.6947647836886678,0.3998754014518038
0.639,3942,0.6849972967172264,0.24457604663841137
0.639,3943,0.6843152147414947,0.6736734449915137
0.639,3944,0.680310842842247,1.4004037305334398
0.639,3945,0.6753107856009429,1.113975415081808
0.567,3946,0.6314871038302924,0.9173096956819088
0.567,3947,0.6376953523475707,0.4479046839589482
0.567,3948,0.6252961728738031,0.029409750910986188
0.567,3949,0.6078078013037483,0.04749323031882391
0.519,3950,0.5676879259428216,0.6822838383784806
0.519,3951,0.5664809574790841,0.26406867551287805
0.519,3952,0.5570681330773242,0.8196134088060387
0.519,3953,0.5458660224439904,0.062194356269057005
0.472,3954,0.510950560140099,1.1559002646025482
0.472,3955,0.5109756370112042,1.026986622534467
0.472,3956,0.5005560519953909,0.7192608727284632
0.472,3957,0.48766562301763616,0.7941331511164628
0.415,3958,0.446308319197561,-0.34730410698031283
0.415,3959,0.44808311021721964,-0.0883919650177914
0.415,3960,0.4380341107989698,-0.10701609766010695
0.415,3961,0.4255503087092283,-0.39181803171044
0.355,3962,0.3836001394339526,0.7252771045408616
0.355,3963,0.38731010322463005,0.22027200720504758
0.355,3964,0.378333839590015,0.05103359221075032
0.355,3965,0.3661083155368029,0.02717422228073496
0.286,3966,0.3187751096057875,0.5267137951239151
0.286,3967,0.3226335379860851,-0.06084831931333956
0.286,3968,0.31095412349407536,0.44604179428538454
0.286,3969,0.29513323974371747,0.5110687992945246
0.221,3970,0.24685952218181983,0.7828528064905929
0.221,3971,0.24809588206428032,0.8512522287288815
0.221,3972,0.23591277599464847,-0.5038933359268191
0.221,3973,0.22068171386347177,0.1292872517779489
0.151,3974,0.17061239502330827,0.27017914526654585
0.151,3975,0.1735036690351899,0.3229780564918582
0.151,3976,0.16169282289947023,0.5661626154449814
0.151,3977,0.14663834654164462,-0.25881631424541185
0.083,3978,0.09831191414322446,-0.44687096015289623
0.083,3979,0.10215802699859852,0.5738670198647934
0.083,3980,0.09211424221954323,0.44744809036977434
0.083,3981,0.0788218188166424,0.3295206549103919
0.018,3982,0.03329967602074235,0.09778995344351936
0.018,3983,0.037083817055913425,0.38322776472677733
0.018,3984,0.027044952214417016,0.6484704193270862
0.018,3985,0.013492621237824548,-0.0999479441972947
-0.048,3986,-0.03318837262974242,0.5238414826070968
-0.048,3987,-0.030105462346401504,-0.8512648751111048
-0.048,3988,-0.04110299396307564,-0.49279018427581794
-0.048,3989,-0.05545028705474746,0.20814286576626334
-0.113,3990,-0.10194539771959575,0.2808369212447691
-0.113,3991,-0.09884210286515634,-0.8805952706930398
-0.113,3992,-0.10910085103935985,-0.07212898735518082
-0.113,3993,-0.1223286973142954,0.3658702789604179
-0.169,3994,-0.16269874006003102,-0.38064254050132185
-0.169,3995,-0.15969726524162392,-0.6704419265095982
-0.169,3996,-0.16782202293146176,-0.30762433757718366
-0.169,3997,-0.1784591044623173,0.5024262699469714
-0.225,3998,-0.21691525072271295,-1.0170772304877331
-0.225,3999,-0.21301689891819237,-0.8182133799334631
-0.225,4000,-0.2210550017486516,0.11115164976438804
-0.225,4001,-0.23201100837797559,-0.9993020800495237
-0.277,4002,-0.26866480683036964,0.2822555174877217
-0.277,4003,-0.2655759730491213,-0.5464262958862687
-0.277,4004,-0.27320439625070775,-0.7056961889737816
-0.277,4005,-0.2833530285860978,0.03939450956930446
-0.325,4006,-0.3171719278689447,-1.075193989620774
-0.325,4007,-0.3143079944766467,-0.514027990071896
-0.325,4008,-0.32132449948290764,0.17593738430724098
-0.325,4009,-0.33060603757991863,-0.9109462452718604
-0.359,4010,-0.35600705118122944,-1.1747599667188542
-0.359,4011,-0.3544587774713173,0.2973458570126347
-0.359,4012,-0.3591650961295577,0.27946772574318046
-0.359,4013,-0.36513321152409733,0.35936927490688075
-0.385,4014,-0.3835456273209061,0.1615245671026383
-0.385,4015,-0.3816886098235974,-0.16260647887874258
-0.385,4016,-0.3848996695799663,-0.749372690760088
-0.385,4017,-0.3891969285767133,-0.1280168367397415
-0.406,4018,-0.4036004248190394,-0.7688706378763048
-0.406,4019,-0.40166260033315987,-0.03092081559793769
-0.406,4020,-0.4038403242922339,-0.3362056062722727
-0.406,4021,-0.4069317613405905,-1.1112092225378114
-0.415,4022,-0.41390418264837536,-0.9975856641282732
-0.415,4023,-0.4131955193857933,-0.5929606772281022
-0.415,4024,-0.41377141674994794,-0.9950715128536367
-0.415,4025,-0.41457671000439383,-0.8165945122899968
-0.415,4026,-0.41500474305926865,-0.9468002968718323
-0.415,4027,-0.41490327171823754,-1.149566401569309
-0.415,4028,-0.414390593764851,0.19827113699937876
-0.415,4029,-0.4136528028826203,-0.2568845169847818
-0.411,4030,-0.4106353488649395,-0.40517110477412316
-0.411,4031,-0.41028801017871697,0.18844940607735622
-0.411,4032,-0.40878750343699133,-0.6898162782434065
-0.411,4033,-0.4068747815002421,-0.8370261026407089
-0.398,4034,-0.39794565908350826,-0.1562947491190727
-0.398,4035,-0.39814252196509126,-0.47435580588273185
-0.398,4036,-0.3950821384373245,0.12638546914547644
-0.398,4037,-0.3911821471002446,-0.5210849054994933
-0.372,4038,-0.37380101835990814,-0.6561052691604005
-0.372,4039,-0.37534020065864343,0.2561393232309923
-0.372,4040,-0.37083847375292134,-0.7857904966890153
-0.372,4041,-0.36482472390803594,-0.09446648679052316
-0.346,4042,-0.3459375415349386,0.2027570368939653
-0.346,4043,-0.34689672170432023,-0.5603874067117054
-0.346,4044,-0.34244003925278493,-0.6235129305047529
-0.346,4045,-0.33662026171889514,-0.15836958385166944
-0.32,4046,-0.3177346226269862,-0.12794359806698924
-0.32,4047,-0.3184040509923721,0.14849870415028804
-0.32,4048,-0.3134638525621419,0.044413143105047126
-0.32,4049,-0.3071500241170239,0.1291949546615107
-0.294,4050,-0.28792744700606404,-0.26137114415363255
-0.294,4051,-0.2885130771006853,-0.7786752804413293
-0.294,4052,-0.28375710961610756,-0.38023576185292834
-0.294,4053,-0.27784904498493956,-0.7241012247092606
-0.268,4054,-0.2591749201355872,-0.5315299006686777
-0.268,4055,-0.26036532805214935,-0.07036207107469561
-0.268,4056,-0.2561922278562431,-0.8719886134053865
-0.268,4057,-0.2507825332682573,0.38048459935100143
-0.251,4058,-0.23738890143650943,-0.16551199828786622
-0.251,4059,-0.2375650094825868,-0.9418387764482327
-0.251,4060,-0.2346295837886592,-0.9384689492509722
-0.251,4061,-0.23098115852015536,-1.0507170175943021
-0.238,4062,-0.22096806554986045,-0.9617552085754986
-0.238,4063,-0.2209432243086751,0.18510799862591
-0.238,4064,-0.21828045224763418,-0.751676051970701
-0.238,4065,-0.2150366483337955,-0.0967979785784926
-0.234,4066,-0.2103151348958485,-0.3445907880785575
-0.234,4067,-0.2094099466083812,0.00645743553316977
-0.234,4068,-0.2083007169913749,0.057273676391517675
-0.234,4069,-0.2073410242436133,-0.22048234005274361
-0.225,4070,-0.2017780061760575,-0.6647533643823307
-0.225,4071,-0.20265862364788612,0.26605267054259896
-0.225,4072,-0.2013416335512726,0.44971880307262646
-0.225,4073,-0.19946673589814454,0.08505552200729213
-0.23,4074,-0.20080260905225533,-0.3422828403027355
-0.23,4075,-0.19949708593512339,-0.5502767632860553
-0.23,4076,-0.2000759100535803,-0.35652639460285585
-0.23,4077,-0.2011768907961694,-1.0413140104223129
-0.238,4078,-0.20623638194413238,-0.783082648161892
-0.238,4079,-0.20512595041059245,-0.17801363025634842
-0.238,4080,-0.20560634226853688,-0.41141192776912894
-0.238,4081,-0.20647225194178648,-0.23932032079185706
-0.251,4082,-0.21412536764747334,-0.9973435895654668
-0.251,4083,-0.21246132045726768,-0.2907615192920123
-0.251,4084,-0.2140239175581608,-0.6091548239934497
-0.251,4085,-0.21655800040100456,0.20706006178005976
-0.268,4086,-0.2278864556608079,-0.16789666016036964
-0.268,4087,-0.2266655477126233,0.42969340662169675
-0.268,4088,-0.22924526004087167,0.3671005865136948
-0.268,4089,-0.23274978459480225,0.15927456373898508
-0.285,4090,-0.2446587645801825,-1.0656923721663885
-0.285,4091,-0.243566792240432,-0.8862951203615785
-0.285,4092,-0.24593556857937823,-1.0698299167929943
-0.285,4093,-0.24905200652560555,0.25903293536454713
-0.311,4094,-0.26543985533545855,-0.5686877778699024
-0.311,4095,-0.2627184948974279,-0.23471619612425526
-0.311,4096,-0.26593194235232365,-0.07028695529783618
-0.311,4097,-0.27063173892396564,-0.031984218000146114
-0.325,4098,-0.281678261784547,-0.5353874791278845
-0.325,4099,-0.28109927276915,-0.8082080488619829
-0.325,4100,-0.2827449068801212,-1.0570254722601582
-0.325,4101,-0.2848713644879781,-0.5838744604320851
-0.342,4102,-0.2957526432268726,0.28688029978382285
-0.342,4103,-0.2942631887637373,-0.777044706144326
-0.342,4104,-0.2967500562828101,0.21809465189916194
-0.342,4105,-0.3002171582757843,0.3571959456303672
-0.355,4106,-0.30983264575415215,-0.4080265045212904
-0.355,4107,-0.3090311679024218,0.19713820568222185
-0.355,4108,-0.3104731422066195,-1.157786089092792
-0.355,4109,-0.3122712507682089,-0.06203035879180907
-0.368,4110,-0.32042447141135155,0.10629918285332196
-0.368,4111,-0.3187297134159173,-0.4241590399398836
-0.368,4112,-0.3198325643032422,-0.8623230251229436
-0.368,4113,-0.3216520728284479,-1.0311553644587343
-0.363,4114,-0.3201638332712342,-0.545826475248035
-0.363,4115,-0.3211443130728329,-0.09787270062191389
-0.363,4116,-0.3200941079074816,-1.184149190057632
-0.363,4117,-0.3184234151404715,-0.5251232066702666
-0.35,4118,-0.30999149967026657,-0.26396321615167373
-0.35,4119,-0.3110592761669265,-0.4090192996516754
-0.35,4120,-0.3090925148060834,-0.6029493362330159
-0.35,4121,-0.3062490866431806,-0.054069087695250984
-0.316,4122,-0.28529585143234354,-1.023657713845731
-0.316,4123,-0.28834020578390335,0.07428773963486218
-0.316,4124,-0.2828179611750863,-0.7542855671161701
-0.316,4125,-0.27489045522376676,0.25640044635553466
-0.26,4126,-0.23794571653243274,-0.7984579439091819
-0.26,4127,-0.24196947111089717,-0.2808719280559686
-0.26,4128,-0.23312458336587846,-0.5219685444098039
-0.26,4129,-0.22101654615481167,-0.6332565185325583
-0.191,4130,-0.17399575086344501,-0.09125346754867775
-0.191,4131,-0.17852187475795583,0.5109384199515556
-0.191,4132,-0.16793295243217687,-0.11234472942974688
-0.191,4133,-0.15359831610317598,-0.4582903200250186
-0.108,4134,-0.09728803778156073,-0.3171482427702894
-0.108,4135,-0.10293528214966377,-0.8652607568613505
-0.108,4136,-0.09036523147078047,-0.8701829010341399
-0.108,4137,-0.07330653732613077,0.49346119403328603
-0.004,4138,-0.0035525737258341322,0.1966232346006983
-0.004,4139,-0.011254268543326312,0.48486245795501415
-0.004,4140,0.003992741819497825,0.31051554080802324
-0.004,4141,0.02490144067208018,-0.23059038754346928
0.104,4142,0.09965248529537432,-0.6662918342714567
0.104,4143,0.09257183701973093,-0.029691229494302238
0.104,4144,0.10830605134404779,0.2841464310948283
0.104,4145,0.12956075654122537,-0.2613713441252489
0.216,4146,0.20678007646785146,-0.15044498258377606
0.216,4147,0.19943214806350096,0.7838240099030599
0.216,4148,0.21594737755336002,0.3889822693001851
0.216,4149,0.23818354382798396,0.5734517710169168
0.329,4150,0.3165460431630893,-0.24661525407064638
0.329,4151,0.30906608963987614,0.18733558438436998
0.329,4152,0.32520234914815604,0.6956834969567682
0.329,4153,0.34682671429799605,-0.3959084995298094
0.428,4154,0.41678861380737664,0.7585681307813275
0.428,4155,0.4104162702860965,0.5850336838037578
0.428,4156,0.423957178249324,0.2774598818721454
0.428,4157,0.442055867133584,0.9986925319898736
0.511,4158,0.5006013611141806,-0.18541508818694374
0.511,4159,0.4950925426776877,1.203788868335251
0.511,4160,0.5062433963341508,0.89499415761996
0.511,4161,0.5211751711216235,0.6823872772875357
0.576,4162,0.5674451539481723,-0.04031216146640049
0.576,4163,0.5630369353771716,1.2169343744755794
0.576,4164,0.5712385464770899,0.38230717053767727
0.576,4165,0.5821398566538711,0.10570629828427136
0.624,4166,0.6158938275552264,1.380188078429536
0.624,4167,0.6119262029263256,0.24243557660358483
0.624,4168,0.6170712010540235,0.12666981517044068
0.624,4169,0.6241313832463183,0.07081377395057675
0.64,4170,0.6374696016604751,-0.07828135543939851
0.64,4171,0.6362811389919936,1.2823679363756346
0.64,4172,0.6366850932752969,0.6332757426954243
0.64,4173,0.6371249074541288,0.3041095504256123
0.64,4174,0.6367801776555717,-0.129717135498567
0.64,4175,0.6355064645364756,-0.0905110214450695
0.64,4176,0.6335329493585357,1.015557686011999
0.64,4177,0.631163695634854,1.1105886311417723
0.627,4178,0.6215133837736879,0.5497445082345669
0.627,4179,0.6206245501818372,0.7149864142885634
0.627,4180,0.6161429443732335,0.5897093755610159
0.627,4181,0.6105730485154676,1.3755106511079247
0.602,4182,0.5919114852627204,0.6765574082298009
0.602,4183,0.5914069876302949,0.414566860150298
0.602,4184,0.5851056828548313,0.422363701982876
0.602,4185,0.5773895731551502,0.4715390762423821
0.558,4186,0.5469937765024947,0.8050703882141591
0.558,4187,0.5487432419874686,0.7583361398676854
0.558,4188,0.5403230736811617,0.13727442188906402
0.558,4189,0.5293262438609274,0.3042176902558724
0.511,4190,0.49485388516413376,0.6518121492255007
0.511,4191,0.4959667071128055,-0.29663990082100744
0.511,4192,0.48709167445608026,0.1511392956994977
0.511,4193,0.4757021687093535,0.6481383070288571
0.45,4194,0.4331153345525736,0.22864878768386504
0.45,4195,0.4355333707003146,0.41970371479642227
0.45,4196,0.42414526137488606,-0.09096315111726522
0.45,4197,0.40927095604626,0.08364114204854134
0.386,4198,0.3624723647276037,0.8014958707298072
0.386,4199,0.364251289763606,0.37211794097407447
0.386,4200,0.35265994861160105,1.1058131922273973
