PPG,Serial_No,noise_ppg,noisew_ppg,filtered_PPG
-0.418,3826,-0.43067628982152595,-0.4516640623671269,-0.3260833062608314
-0.418,3827,-0.38490395918505454,-0.3955607280420305,-0.3240969197394246
-0.418,3828,-0.4317911219149786,-0.39357144443746495,-0.3231048048064652
-0.418,3829,-0.34829671846845,-0.4268035357204644,-0.32199852764296594
-0.418,3830,-0.3616744517416727,-0.4402537786633503,-0.320431092578886
-0.418,3831,-0.48476710646316185,-0.45419230867866583,-0.3188640601869911
-0.418,3832,-0.44088714669939433,-0.4271345030874053,-0.3178108159657435
-0.418,3833,-0.43863584384052867,-0.4098165273524052,-0.3172686382225764
-0.426,3834,-0.47071270852471114,-0.4145980603829269,-0.32251892264825555
-0.426,3835,-0.4141648593620439,-0.43109345406240357,-0.3208285255465151
-0.426,3836,-0.4202937767505293,-0.42606869321376517,-0.32116701149954247
-0.426,3837,-0.4326250839102091,-0.44034065181424176,-0.3209812743517909
-0.422,3838,-0.4427473924336206,-0.4328364925497347,-0.3162318357282316
-0.422,3839,-0.3638673815479406,-0.3837439424582748,-0.3138116990139158
-0.422,3840,-0.40544916995723984,-0.4209359642370521,-0.31048805840467375
-0.422,3841,-0.4121466203695212,-0.4088715870547669,-0.30816801560321005
-0.418,3842,-0.37367034688244266,-0.4118678466556448,-0.30431633211023823
-0.418,3843,-0.41138017519747544,-0.4493587167362137,-0.30415308434011395
-0.418,3844,-0.38521168149757445,-0.4477822487390138,-0.3022243153700357
-0.418,3845,-0.4072489476832154,-0.3828897986635739,-0.29974502289941696
-0.414,3846,-0.44056672098277644,-0.3764013390937354,-0.29496675116994125
-0.414,3847,-0.4770203584312731,-0.44842162548934994,-0.294096398332631
-0.414,3848,-0.4002748312786823,-0.45168953156148645,-0.2919635850123702
-0.414,3849,-0.4451019451160818,-0.4443938361621662,-0.2894643130143627
-0.403,3850,-0.4086635871832702,-0.38010691603296626,-0.2795151396235327
-0.403,3851,-0.45651492575009467,-0.36967248151957216,-0.2790913539069668
-0.403,3852,-0.4068490467616593,-0.3885236343655645,-0.27529005062964973
-0.403,3853,-0.4425726950520728,-0.3990403867180264,-0.27152313445619264
-0.376,3854,-0.3858957869766508,-0.39440226897210645,-0.250410236108095
-0.376,3855,-0.38102923169973524,-0.38519165392993615,-0.2527623768273952
-0.376,3856,-0.40101317660800573,-0.3768452320058051,-0.246172650534435
-0.376,3857,-0.4250277507845243,-0.35378696672722637,-0.23893537125829145
-0.345,3858,-0.35779144188497636,-0.3681803625965279,-0.21403189308220893
-0.345,3859,-0.37210164995261,-0.342296057000643,-0.2178958401541064
-0.345,3860,-0.33386580477733596,-0.35206441144958733,-0.21137385013134946
-0.345,3861,-0.33791144052099253,-0.33100281329253134,-0.20298167840834588
-0.306,3862,-0.3223413509166633,-0.26836932616091347,-0.17131183427125038
-0.306,3863,-0.34378251007584604,-0.2915258156948203,-0.1760050990919868
-0.306,3864,-0.2671551563935585,-0.3189106010502803,-0.16867397429156394
-0.306,3865,-0.27591194969056604,-0.2985376652901561,-0.15983096015621445
-0.256,3866,-0.25022234381082,-0.24741987596411866,-0.12106086942012495
-0.256,3867,-0.20696685158304168,-0.27191071972604813,-0.12821292721601452
-0.256,3868,-0.25681681564439374,-0.2186481892166222,-0.1192744627328338
-0.256,3869,-0.2644111069696291,-0.22423763982119943,-0.10805921208881435
-0.198,3870,-0.18737809165366548,-0.21716043454689202,-0.06276332079967278
-0.198,3871,-0.22301410695865917,-0.18808609402393783,-0.07133865410604603
-0.198,3872,-0.17598219656291716,-0.17903091957479794,-0.06127101963463567
-0.198,3873,-0.14894271232681278,-0.20070233406919763,-0.048328197247615605
-0.132,3874,-0.08627382243766266,-0.16446603465579218,0.003193652914384379
-0.132,3875,-0.10224398370906906,-0.1451576061228743,-0.007162257483811774
-0.132,3876,-0.13362289155779597,-0.14346970286722505,0.0031656660422574867
-0.132,3877,-0.15838583775144216,-0.13284183669156288,0.01657983329823392
-0.058,3878,-0.04284696673193951,-0.0764867127454108,0.07326515303947523
-0.058,3879,-0.027391924250525144,-0.09151380438583712,0.06076962178012854
-0.058,3880,-0.007381983401200609,-0.02082745587752024,0.07178733149545635
-0.058,3881,-0.08778553711157784,-0.08649594850527426,0.08659960089057457
0.015,3882,-0.025755977617417332,-0.01866463776835455,0.14302698773660338
0.015,3883,0.02671392635733697,-0.0048479521443367014,0.13012870192249792
0.015,3884,0.004737495737364461,-0.012643600231838595,0.14029884234152892
0.015,3885,0.01165568516479343,-0.00911308274433327,0.15464751085625286
0.093,3886,0.1066379764916732,0.12511494039010412,0.2145082410058967
0.093,3887,0.06302210955331378,0.11667282030339907,0.20068970156203653
0.093,3888,0.14766315011743159,0.06790562780748166,0.2109536571255044
0.093,3889,0.08491501271503392,0.10689904593664512,0.2249385038637442
0.167,3890,0.12812362771382488,0.1343397018850864,0.2807192422600553
0.167,3891,0.11866299381752227,0.17724449872814968,0.26594996668991944
0.167,3892,0.11056163864255025,0.1295897216792007,0.2746305763333508
0.167,3893,0.1661167687153631,0.18089248165798727,0.28787692382032504
0.24,3894,0.16204904873371917,0.2708044160652757,0.3432826467148445
0.24,3895,0.2231952157793488,0.26081699999491426,0.32920960664739995
0.24,3896,0.2980827766624623,0.2547949514592413,0.3376783963972208
0.24,3897,0.21975718965989,0.23195483594673463,0.3499713523341027
0.302,3898,0.32815011841388053,0.3160681375973361,0.39635924280130863
0.302,3899,0.3186901451690556,0.2777963969876511,0.3824350642330951
0.302,3900,0.25891824071707664,0.28645615707893896,0.3876785916077954
0.302,3901,0.33683312078705374,0.2789097882386161,0.39695511776459674
0.352,3902,0.320245652819615,0.335302570203485,0.4338744062039166
0.352,3903,0.2920631941068634,0.31814219802887306,0.42176796415452994
0.352,3904,0.4068215102289268,0.34685475604010235,0.4248336124722077
0.352,3905,0.3275365720217668,0.36872887443181557,0.43124667265683375
0.392,3906,0.3199759865529287,0.41316839126562205,0.460000993310813
0.392,3907,0.40012105527804825,0.38192634032652856,0.4496280483296987
0.392,3908,0.3455723994679856,0.37964141677425567,0.45128785665731574
0.392,3909,0.43152821977846684,0.40183888046408245,0.4554334967077311
0.422,3910,0.3903507624245423,0.38879395208576517,0.4758799948062948
0.422,3911,0.42451006119649476,0.4010058838112312,0.46662749005170423
0.422,3912,0.4189505828164676,0.427981183496064,0.4663977027230072
0.422,3913,0.41349023061006474,0.39783022866820283,0.4682500439599725
0.438,3914,0.41899752205256374,0.4043829570074499,0.47786381237547676
0.438,3915,0.3787652250329633,0.4585966123040764,0.470578328626334
0.438,3916,0.43826731168711003,0.43814058645106985,0.46794345422179634
0.438,3917,0.5225301250142115,0.41511788757923973,0.4669533368746421
0.446,3918,0.4115603576867505,0.4749026926912768,0.4701861599086725
0.446,3919,0.4775087654507404,0.4618022625521738,0.46481503061062784
0.446,3920,0.4208488146043554,0.4222131880054385,0.46140130798955714
0.446,3921,0.4620633187698149,0.46162433093762767,0.4585948292934507
0.446,3922,0.46067812178701883,0.4839485209357402,0.4550847214552968
0.446,3923,0.49032969525701103,0.46260143031341716,0.4507276449965886
0.446,3924,0.416666836279065,0.4236675799675073,0.4462077656952005
0.446,3925,0.4279298097391879,0.4680320488997585,0.4421082849414563
0.434,3926,0.4295989512947507,0.4153638329617729,0.42984851105376604
0.434,3927,0.47549803912593297,0.4466864383631542,0.4275000919911323
0.434,3928,0.4327905103254137,0.4662581250135084,0.42111720190091473
0.434,3929,0.44857884125955905,0.43409868426230586,0.4147465881961427
0.414,3930,0.426022846615203,0.37853169697364186,0.39634438169142644
0.414,3931,0.4232316220496214,0.43865182643372513,0.3958534524987088
0.414,3932,0.35740003238970625,0.4470714118738698,0.3886107971312707
0.414,3933,0.4448234654256886,0.40704718331989426,0.3805206177628436
0.392,3934,0.3592010577504631,0.3813880141662179,0.3599493676239877
0.392,3935,0.3849879609846231,0.39430328049603175,0.36020507891589093
0.392,3936,0.40014813753934003,0.36229623175411063,0.35350497269056735
0.392,3937,0.4373589008938032,0.35664613228957465,0.3456617423857852
0.364,3938,0.3277663837602729,0.3336299152069601,0.32103776676919143
0.364,3939,0.2661235797046092,0.3430060746425474,0.32238104088175124
0.364,3940,0.3803712613167567,0.3312140936632049,0.3150082124542332
0.364,3941,0.4180768913142945,0.3584703727341914,0.30651498087557266
0.326,3942,0.28438307955225717,0.34955369612340403,0.27498748292968483
0.326,3943,0.31877992238274594,0.32670507789896697,0.2780922737470735
0.326,3944,0.30806210481666474,0.3517023419162639,0.2689421062770111
0.326,3945,0.36332370413423043,0.31795101630057226,0.25824292869597965
0.29,3946,0.29447878170530134,0.29416308845728956,0.22765364573032715
0.29,3947,0.260717278023978,0.2812701662861076,0.23155038200863437
0.29,3948,0.30488467020719806,0.2951491916417107,0.22396824993270378
0.29,3949,0.24872467165530007,0.2574675420195891,0.21415307191980953
0.252,3950,0.22248443874921536,0.2305691948842444,0.1822511705139133
0.252,3951,0.2425180817167464,0.2648527695138692,0.18650194061225145
0.252,3952,0.2225840179123579,0.2790367524112267,0.1792112083535958
0.252,3953,0.262230743303665,0.24095270267085472,0.17011927307645863
0.209,3954,0.1907004969643568,0.23494656195687735,0.1355854306401837
0.209,3955,0.2556609149584964,0.24177936729046554,0.1410123619517624
0.209,3956,0.24592995928039843,0.23231468713897166,0.13274810737067802
0.209,3957,0.18184296438234523,0.22417968821712458,0.12237810506565941
0.167,3958,0.1776593133823122,0.18207126385522612,0.08821311460346715
0.167,3959,0.10321661249353999,0.16832443469715302,0.09401826740379535
0.167,3960,0.18720923274601378,0.16627970395303973,0.08657484609283585
0.167,3961,0.1697937382930788,0.19257011395707055,0.0767649531229932
0.128,3962,0.09268865416281563,0.1324069782337263,0.04506717761621673
0.128,3963,0.13960572609210198,0.10595077638746378,0.05105828040071321
0.128,3964,0.08316833009790817,0.14877175724103409,0.045156984775268076
0.128,3965,0.14720209823661365,0.16301233975981144,0.0370400468231335
0.082,3966,0.11553058516323718,0.09890103929327189,0.0012689485664226438
0.082,3967,0.04589944003731355,0.06322434240607165,0.008147138822492257
0.082,3968,0.09455873869014128,0.08558718293093656,0.0005976020599275621
0.082,3969,0.08297203614409623,0.07656397485840075,-0.008985598218844235
0.046,3970,0.05238306547722498,0.010940367350196559,-0.037632564966584695
0.046,3971,0.023786481957542814,0.07833903406049066,-0.031019305548520462
0.046,3972,0.050534861606001895,0.07106068850948709,-0.0359022859245473
0.046,3973,0.00867637892112802,0.018423942482268044,-0.043528108729313966
0.011,3974,0.000983792233901118,-0.02170196667170365,-0.07143014931511876
0.011,3975,0.03973870768766768,0.0391572756111396,-0.065510826578418
0.011,3976,0.0123524546428496,-0.016202102381090152,-0.06979451780673639
0.011,3977,-0.021415298138078447,0.01705272349877204,-0.07565853671449911
-0.019,3978,-0.019089762792922304,-0.05197149242419691,-0.09822814406730397
-0.019,3979,-0.07449342311197074,-0.015018769916959985,-0.09200994686966943
-0.019,3980,-0.01888965899518905,-0.04786933026072819,-0.09538194482339654
-0.019,3981,-0.012055590244247995,-0.04399492859358864,-0.10087447816445888
-0.051,3982,0.014920672908309056,-0.05677948196867994,-0.12541589785476634
-0.051,3983,-0.042001150117094405,-0.08757194048418776,-0.11988673473052758
-0.051,3984,-0.028762396688417034,-0.01563692484353351,-0.12418771007040191
-0.051,3985,-0.017845156057736775,-0.04777691085579337,-0.12987019702583752
-0.077,3986,-0.09794545723490078,-0.0965908468614259,-0.1494195220910403
-0.077,3987,-0.054803168983608194,-0.05638422973230004,-0.143438559316911
-0.077,3988,-0.10515728923301787,-0.05739333891401672,-0.14552455010223955
-0.077,3989,-0.10372048319692605,-0.07978791000348665,-0.14942527411512674
-0.097,3990,-0.09223271119432963,-0.06947126455878293,-0.16428390822243838
-0.097,3991,-0.09318485610105526,-0.1243302735754662,-0.15936060946510902
-0.097,3992,-0.1494404385851797,-0.11134844809480104,-0.16048411729633785
-0.097,3993,-0.07179840625526626,-0.09430797914017178,-0.16308679917774874
-0.117,3994,-0.10740789858199576,-0.1071034641857306,-0.17765406206792017
-0.117,3995,-0.08581026711249357,-0.13732682952427244,-0.17336390364753954
-0.117,3996,-0.10322153308120477,-0.0885940532967479,-0.17513688284241477
-0.117,3997,-0.1447873435705637,-0.12136184439137379,-0.17777099950981545
-0.136,3998,-0.17393055247598052,-0.11207224287379254,-0.19112125157089094
-0.136,3999,-0.13904922451641674,-0.15101879965213255,-0.18636614769045515
-0.136,4000,-0.18344890179481055,-0.1648864057058296,-0.18760798338641496
-0.136,4001,-0.11918006280321083,-0.14569263913498204,-0.18997233166028865
-0.147,4002,-0.1444239234506772,-0.10977774657652381,-0.19759275769284398
-0.147,4003,-0.14494317957013278,-0.1537159411135224,-0.193750995226577
-0.147,4004,-0.14545697118172224,-0.11841141395328898,-0.1932960976197145
-0.147,4005,-0.16546827381938684,-0.13768647624383615,-0.19403664895335135
-0.159,4006,-0.19196273331840322,-0.1663535567505298,-0.20227642478509641
-0.159,4007,-0.2162361636016369,-0.15316986011041955,-0.19919562333259322
-0.159,4008,-0.13529913587062778,-0.19595308043329995,-0.19951569388515633
-0.159,4009,-0.25227019721250543,-0.1820349805371433,-0.20017331730667434
-0.167,4010,-0.20004511234873115,-0.15046101250802657,-0.20486357017146167
-0.167,4011,-0.1966357247419937,-0.16735172336279433,-0.20166493974193775
-0.167,4012,-0.14429828703483405,-0.16563199365438602,-0.20115995418521765
-0.167,4013,-0.1261172687611049,-0.18003055615062044,-0.20147295106167756
-0.178,4014,-0.12772426807111065,-0.1420410321092764,-0.20874880294981246
-0.178,4015,-0.1456873358650167,-0.17897983886720065,-0.2059285975978557
-0.178,4016,-0.10636806376895314,-0.1559565721957261,-0.2064201058556114
-0.178,4017,-0.1988466036305409,-0.17530786467750592,-0.2072198808441597
-0.182,4018,-0.19559301603925755,-0.1759414242462984,-0.20921778832720508
-0.182,4019,-0.18776664081132846,-0.21553585584443558,-0.20661876996494696
-0.182,4020,-0.1435474541803118,-0.21168126589277778,-0.20538695359113016
-0.182,4021,-0.1850185703611426,-0.19923506236514818,-0.2049544159147199
-0.19,4022,-0.19188573623486438,-0.20063668192604336,-0.2100370150955146
-0.19,4023,-0.17436923529008452,-0.1780385680563653,-0.2079414584225369
-0.19,4024,-0.24353219991388747,-0.1725825011988015,-0.20808805930487517
-0.19,4025,-0.20506735203299487,-0.1600677580258607,-0.20825735532747455
-0.198,4026,-0.1881849513789124,-0.2189457494902148,-0.212944792722842
-0.198,4027,-0.2175541627028225,-0.22577792497678054,-0.2103102317393748
-0.198,4028,-0.15046101538871448,-0.2224712493258489,-0.2105144856407377
-0.198,4029,-0.2302931002981261,-0.18918121171902438,-0.21132200813232688
-0.202,4030,-0.23096775005715595,-0.21571910204432979,-0.213850595062376
-0.202,4031,-0.24731955270361533,-0.19587638116079426,-0.21198048954132342
-0.202,4032,-0.19632696205266517,-0.2236930562004927,-0.21127748680763747
-0.202,4033,-0.22339342110512123,-0.20063045110384994,-0.2110650336862386
-0.209,4034,-0.19251858762920407,-0.21807201242366264,-0.21550325772148154
-0.209,4035,-0.25122396456464063,-0.18881366227214785,-0.2136276577590165
-0.209,4036,-0.21158575431775184,-0.18490292679752687,-0.21378314692037814
-0.209,4037,-0.18918753146276163,-0.18761186994004794,-0.21403936554854017
-0.209,4038,-0.20906646709496893,-0.2029942736940068,-0.2132855133657122
-0.209,4039,-0.14542033857270217,-0.1848887169323299,-0.2118859515839148
-0.209,4040,-0.2609142273822405,-0.2042276188874099,-0.21075393015579835
-0.209,4041,-0.2645454166408486,-0.20439903429429138,-0.21028782608842267
-0.221,4042,-0.16512201861189507,-0.2289837727836339,-0.2187601573685176
-0.221,4043,-0.1657909738262466,-0.21240575963073055,-0.21722933335674133
-0.221,4044,-0.3140657073487173,-0.23227164971054354,-0.2191613735366497
-0.221,4045,-0.2250422968201119,-0.20378851015836658,-0.22068222762023113
-0.225,4046,-0.20378584749048467,-0.2209956376123972,-0.22282146682198
-0.225,4047,-0.23874424268330205,-0.19116885581391654,-0.2204535308691924
-0.225,4048,-0.24977719442965438,-0.2528804230484185,-0.21996591610266406
-0.225,4049,-0.23906251236097575,-0.26030998094951907,-0.22068766719025606
-0.229,4050,-0.2191839257365366,-0.215548663369536,-0.22410855684682096
-0.229,4051,-0.2324547478952957,-0.21059728363003766,-0.2234261800904691
-0.229,4052,-0.1838670804795967,-0.25629864576038364,-0.22348865603175674
-0.229,4053,-0.20999600787261596,-0.2566847658214982,-0.22352510177942816
-0.24,4054,-0.3158196300612342,-0.2766034222776342,-0.23094787803663885
-0.24,4055,-0.28698116557007025,-0.26996327460067737,-0.22901787673255242
-0.24,4056,-0.25356933376587826,-0.2580247486814462,-0.23069129836018376
-0.24,4057,-0.29964148569277804,-0.2450110221138021,-0.23251786069391905
-0.248,4058,-0.28594221854203766,-0.28070917482278945,-0.23824830175261752
-0.248,4059,-0.2185210372272629,-0.2799206073495748,-0.23622874572868757
-0.248,4060,-0.266775294847384,-0.2157011451924,-0.2371646937805104
-0.248,4061,-0.245283372979336,-0.21810503330428738,-0.23904965537998818
-0.256,4062,-0.22899592712848355,-0.2886227318064457,-0.24564844447158898
-0.256,4063,-0.23713869244842908,-0.23966623497139677,-0.24436669547258721
-0.256,4064,-0.22144350271405586,-0.25837311891465037,-0.2452051537729498
-0.256,4065,-0.26782846005149674,-0.29163470566118993,-0.2462693201749401
-0.26,4066,-0.29516123805684885,-0.24522171698009956,-0.24907499542089664
-0.26,4067,-0.28573662710150516,-0.23053825020104457,-0.2476727600522499
-0.26,4068,-0.3566630676770398,-0.2566404305602792,-0.24760652031662514
-0.26,4069,-0.2320120798533055,-0.2797343838736018,-0.24815711891473477
-0.268,4070,-0.2879466124075541,-0.29735969475483437,-0.2542209467845015
-0.268,4071,-0.2789790839076325,-0.2632397980353263,-0.25333067485224336
-0.268,4072,-0.28022718104755184,-0.2835782003742502,-0.2549317692318833
-0.268,4073,-0.2704007564363565,-0.2929822971442004,-0.25663205154055924
-0.272,4074,-0.2191586018231849,-0.254901811583161,-0.2598591078678942
-0.272,4075,-0.2447391318687057,-0.2732452363442278,-0.2588131796144911
-0.272,4076,-0.29907617211775517,-0.24990855163481387,-0.2591128177198845
-0.272,4077,-0.32038524234490157,-0.2643026156671444,-0.2599378039220386
-0.279,4078,-0.24469775422926163,-0.2986610018717674,-0.2653239535349132
-0.279,4079,-0.2859772407363402,-0.27676757987288847,-0.2643128459960977
-0.279,4080,-0.23044307157501148,-0.24178240979764692,-0.26533378577368305
-0.279,4081,-0.24692190777998602,-0.31440015428886475,-0.2665128035315058
-0.287,4082,-0.2691896020864608,-0.2882182436923041,-0.2724496512801329
-0.287,4083,-0.30549741306822303,-0.28835758206748624,-0.27117373780885523
-0.287,4084,-0.2819236002434559,-0.31111813331951105,-0.2726810453701004
-0.287,4085,-0.2586050744905444,-0.25356328545323065,-0.2746811085202205
-0.298,4086,-0.3345305451182043,-0.32178291308387197,-0.28334650991110244
-0.298,4087,-0.2377736169275984,-0.2906632782876303,-0.28186439753283954
-0.298,4088,-0.2965344363946375,-0.28270745028804495,-0.2837863811320826
-0.298,4089,-0.2500885279317082,-0.2690738005723543,-0.28605673033693385
-0.31,4090,-0.3620359387200056,-0.34074063025699325,-0.2951712968539612
-0.31,4091,-0.32457987669992583,-0.3028358145656259,-0.2930139360796388
-0.31,4092,-0.3458047498290531,-0.2987651875234401,-0.2947357764932613
-0.31,4093,-0.39415597011802206,-0.2832600327332341,-0.29717638348051584
-0.314,4094,-0.30307602948791035,-0.2968622809506598,-0.30082955272199446
-0.314,4095,-0.30677663643768777,-0.3180436771966925,-0.2996989392858893
-0.314,4096,-0.324183075454417,-0.2761391389558765,-0.2998147806027672
-0.314,4097,-0.3049830971715707,-0.28442990744877167,-0.30074140363488056
-0.326,4098,-0.296770764003723,-0.34407286181417707,-0.31007674177757594
-0.326,4099,-0.30153237933472604,-0.31699260816470226,-0.30889334321469336
-0.326,4100,-0.31078775405881653,-0.33322814903646164,-0.3110816068924686
-0.326,4101,-0.3051449109481794,-0.2948673088729327,-0.3130772179828113
-0.334,4102,-0.3201704443960754,-0.32257104684515914,-0.31875136476454247
-0.334,4103,-0.3211396618399852,-0.3415779992264524,-0.3166417108131282
-0.334,4104,-0.3574509679044527,-0.35359854796274753,-0.31756856063656275
-0.334,4105,-0.3245275244996049,-0.30882547267259014,-0.3195406252242968
-0.345,4106,-0.3841590023620063,-0.36859799048272235,-0.3284459349878338
-0.345,4107,-0.3182811554626016,-0.36471278765222453,-0.3270703833655742
-0.345,4108,-0.31248448710308013,-0.3707251482099908,-0.3288276120244023
-0.345,4109,-0.3053661360604746,-0.35153158953288066,-0.33078726355354554
-0.349,4110,-0.2714801900960552,-0.3788726084783153,-0.3338811740888273
-0.349,4111,-0.3535949746194401,-0.34204528849445265,-0.3323111361890707
-0.349,4112,-0.37404124181547616,-0.3496037089191659,-0.33203825180611346
-0.349,4113,-0.35879221376254444,-0.37722668988883934,-0.33252553774340804
-0.356,4114,-0.48023913860276796,-0.32755179208552565,-0.33782609691812737
-0.356,4115,-0.36151179342408357,-0.3396207519792945,-0.33681983296159523
-0.356,4116,-0.29525332617253885,-0.32761169654858113,-0.33778548551751125
-0.356,4117,-0.3589844875976437,-0.3357025740210197,-0.3388026967062773
-0.364,4118,-0.2884163795874314,-0.3879217517758758,-0.34449200976939875
-0.364,4119,-0.3365410136252473,-0.3422676638464065,-0.3428976269190707
-0.364,4120,-0.37354385018778175,-0.34304886529112955,-0.3440006785478747
-0.364,4121,-0.3683830070654125,-0.34411876489354365,-0.34549602989766864
-0.368,4122,-0.3648733256311776,-0.3935856976859184,-0.3485638541911316
-0.368,4123,-0.3920274460006794,-0.35165167497584743,-0.34718751819422855
-0.368,4124,-0.405720589652734,-0.3573695254856969,-0.3469920136101288
-0.368,4125,-0.35257071051413186,-0.3314420265434095,-0.34730303449129424
-0.376,4126,-0.3461460818064203,-0.3857279848725849,-0.3529776497989478
-0.376,4127,-0.3999305826041508,-0.3644871047277495,-0.35150632743252574
-0.376,4128,-0.31973887547269,-0.35654842505979073,-0.3523723394580429
-0.376,4129,-0.34462692644256754,-0.3957860546399634,-0.35329907652768594
-0.376,4130,-0.38874107685099907,-0.3706270279315573,-0.35297409351035036
-0.376,4131,-0.3310237141558472,-0.3816511214271164,-0.35180207884932296
-0.376,4132,-0.3606691373129319,-0.4003559990689926,-0.35082835674389146
-0.376,4133,-0.39244502023501143,-0.35505168859400504,-0.35051174121283835
-0.384,4134,-0.28673249090734954,-0.38511104214033304,-0.3562239195342537
-0.384,4135,-0.40337145909633176,-0.41626163925657833,-0.3551072304606729
-0.384,4136,-0.39809016358443544,-0.4010657074147967,-0.3560628792113151
-0.384,4137,-0.37554887554420624,-0.41748152628410146,-0.3566081902710727
-0.392,4138,-0.3553891808149703,-0.3744088786481836,-0.3613902301698381
-0.392,4139,-0.41789361162490374,-0.4014910461705915,-0.3588735401255767
-0.392,4140,-0.34649492036375656,-0.4087969049511094,-0.35937980559990873
-0.392,4141,-0.3603106071515181,-0.3986687595580314,-0.36062392207190735
-0.388,4142,-0.3628647428867873,-0.42619789613102843,-0.35786244610530077
-0.388,4143,-0.4507108282188811,-0.39907863734670634,-0.3571686608212388
-0.388,4144,-0.37038416593741597,-0.39000154249121766,-0.35497320584722347
-0.388,4145,-0.38195065037333165,-0.39336147968992147,-0.3532950773502351
-0.392,4146,-0.3459265803531157,-0.4173110241174972,-0.35553632591280143
-0.392,4147,-0.40574522815022,-0.3612707278928415,-0.3547295919992376
-0.392,4148,-0.3740407801472552,-0.3664005265211888,-0.3545654883030477
-0.392,4149,-0.3982299341244345,-0.374509593174707,-0.35366459034477393
-0.396,4150,-0.40305638311986797,-0.36650055923506397,-0.354799557277722
-0.396,4151,-0.36600277919534185,-0.41267259398597916,-0.35267968922464527
-0.396,4152,-0.39380619877204825,-0.4111525304757179,-0.3525668578997033
-0.396,4153,-0.3740594965159841,-0.39637145033225035,-0.3530819294763881
-0.403,4154,-0.3230787415723638,-0.4224381968074056,-0.35800277926380175
-0.403,4155,-0.39360310717230135,-0.4411926720620738,-0.35640190752747763
-0.403,4156,-0.3713278730624047,-0.4376507450713447,-0.35675055137818523
-0.403,4157,-0.4771769185055804,-0.3776979083955449,-0.3570704439356049
-0.399,4158,-0.4072504621827935,-0.3703011909443242,-0.35320315718139794
-0.399,4159,-0.46227292087173566,-0.43158106864487916,-0.3515368786938035
-0.399,4160,-0.3876588730789598,-0.4342183534035621,-0.34850186908644226
-0.399,4161,-0.37549423743185656,-0.3929440376416689,-0.34606379750358146
-0.407,4162,-0.4105323586716009,-0.41317053104637175,-0.35056302930097866
-0.407,4163,-0.38414445285320487,-0.4014160520098726,-0.3490395864800671
-0.407,4164,-0.3945619485882372,-0.38000063666637046,-0.3498009832729289
-0.407,4165,-0.3762102927113209,-0.3825190995132395,-0.3500078082419318
-0.407,4166,-0.39139173659312865,-0.43305763298665384,-0.3486394427581024
-0.407,4167,-0.48994170777728385,-0.39041975326208267,-0.34661887772847466
-0.407,4168,-0.4050029764018019,-0.4214396696436066,-0.34514281108280165
-0.407,4169,-0.4496311510867238,-0.3887034762884089,-0.3444155429767141
-0.414,4170,-0.40299130134670336,-0.44947166280714873,-0.34877664413928056
-0.414,4171,-0.4201005319397104,-0.438273292367416,-0.3468101758074263
-0.414,4172,-0.4023214349756436,-0.3990074168155617,-0.34641021428504715
-0.414,4173,-0.3979958168370764,-0.39978400102540435,-0.34561615601760254
-0.418,4174,-0.41328983232687705,-0.4236573121617832,-0.34648766222158994
-0.418,4175,-0.4462497364476878,-0.4549717333279999,-0.34356250097787605
-0.418,4176,-0.39123565655181963,-0.42494869205575414,-0.342423696740135
-0.418,4177,-0.3668370835637451,-0.3966809701929189,-0.3420588099947443
-0.414,4178,-0.43013811318588313,-0.40826084418995306,-0.33847722144178166
-0.414,4179,-0.39665141373577617,-0.44305180130685196,-0.33751840363675545
-0.414,4180,-0.4683483470372752,-0.4118875239178164,-0.33497377922228516
-0.414,4181,-0.3804835344859081,-0.3954666574826018,-0.33252753802529056
-0.411,4182,-0.41867646616132465,-0.42276583772176507,-0.3287090047090635
-0.411,4183,-0.4308527802641083,-0.40495712802910366,-0.3276018762336282
-0.411,4184,-0.4359906215716471,-0.38452907958503185,-0.32506323272877413
-0.411,4185,-0.36683477346603754,-0.3901046243715442,-0.3219992321585372
-0.407,4186,-0.4574257005911993,-0.37352955009034394,-0.3165568553127467
-0.407,4187,-0.42830282601019876,-0.43609896011944344,-0.31517347540372964
-0.407,4188,-0.4229382333156305,-0.40639679916938987,-0.3129636059320183
-0.407,4189,-0.404602381308595,-0.40378128788363327,-0.31086738071366526
-0.396,4190,-0.4247320459002254,-0.40632688491207014,-0.3015691456657375
-0.396,4191,-0.39432883114631706,-0.3803979659494664,-0.30171622750489985
-0.396,4192,-0.3703361347913679,-0.3674946147815007,-0.2981730217544036
-0.396,4193,-0.39597524337132434,-0.38285945389138965,-0.29428082468849975
-0.376,4194,-0.3941903790768018,-0.40075604348473387,-0.27772130573490394
-0.376,4195,-0.37918686390460726,-0.34539719926791723,-0.27867144049240666
-0.376,4196,-0.40395320228223686,-0.3456337983445749,-0.2728448036003511
-0.376,4197,-0.362611999662604,-0.36383046952306747,-0.266338480604308
-0.345,4198,-0.335574184527915,-0.37436573832935727,-0.2410505280226115
-0.345,4199,-0.38181187809546896,-0.3485101517407435,-0.24401396224784977
-0.345,4200,-0.3690927714393328,-0.3291948273054145,-0.2371514047485767
-0.345,4201,-0.38700965982633967,-0.33728370801511964,-0.2293157458397981
-0.31,4202,-0.32803812526770265,-0.3064519653721572,-0.20142990112303602
-0.31,4203,-0.2624363615882572,-0.30016253361374706,-0.20626712543510795
